"crash_unit_id","rd_no","crash_date","unit_no","unit_type","num_passengers","vehicle_id","cmrc_veh_i","make","model","lic_plate_state","vehicle_year","vehicle_defect","vehicle_type","vehicle_use","travel_direction","maneuver","towed_i","fire_i","occupant_cnt","exceed_speed_limit_i","towed_by","towed_to","area_00_i","area_01_i","area_02_i","area_03_i","area_04_i","area_05_i","area_06_i","area_07_i","area_08_i","area_09_i","area_10_i","area_11_i","area_12_i","area_99_i","first_contact_point","cmv_id","usdot_no","ccmc_no","ilcc_no","commercial_src","gvwr","carrier_name","carrier_state","carrier_city","hazmat_placards_i","hazmat_name","un_no","hazmat_present_i","hazmat_report_i","hazmat_report_no","mcs_report_i","mcs_report_no","hazmat_vio_cause_crash_i","mcs_vio_cause_crash_i","idot_permit_no","wide_load_i","trailer1_width","trailer2_width","trailer1_length","trailer2_length","total_vehicle_length","axle_cnt","vehicle_config","cargo_body_type","load_type","hazmat_out_of_service_i","mcs_out_of_service_i","hazmat_class"
"752193","JC458349","2019-10-03T11:20:00","3","DRIVER",,"714576",,"FORD","MUSTANG","IL","2004","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,"true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752765","JC458346","2019-10-03T11:20:00","1","DRIVER",,"715097",,"INFINITI","UNKNOWN","IL","2003","UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","N","STRAIGHT AHEAD",,,"1",,,,,"true",,,,,,,,,,"true","true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752766","JC458346","2019-10-03T11:20:00","2","DRIVER",,"715098",,"TOYOTA MOTOR COMPANY, LTD.","Avalon","IL","2005","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,,,,,"true","true","true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"753714","JC461132","2019-10-03T11:00:00","1","DRIVER",,"715977",,"DODGE","CARAVAN","IL","2008","UNKNOWN","PASSENGER","PERSONAL","S","BACKING",,,"1",,,,,,,,,"true",,,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"753715","JC461132","2019-10-03T11:00:00","2","PARKED",,"715958",,"MERCEDES-BENZ","GLK350","IL","2012","NONE","PASSENGER","PERSONAL","N","PARKED",,,"0",,,,,,,,,"true",,,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752194","JC458377","2019-10-03T11:00:00","1","DRIVER",,"714539",,"CHEVROLET","Trail Blazer","IL",,"UNKNOWN","PASSENGER","UNKNOWN/NA","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,"true","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752195","JC458377","2019-10-03T11:00:00","2","DRIVER",,"714543","true","FORD","UNKNOWN","IL","2013","NONE","VAN/MINI-VAN","CONSTRUCTION/MAINTENANCE","S","SLOW/STOP IN TRAFFIC",,,"1",,,,,,"true",,,,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752164","JC458306","2019-10-03T11:00:00","1","DRIVER",,"714529",,"KIA MOTORS CORP","SOUL","IL","2019","NONE","PASSENGER","PERSONAL","SE","CHANGING LANES",,,"1",,,,,"true","true",,,,,,,,,,,,"FRONT-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752165","JC458306","2019-10-03T11:00:00","2","DRIVER","1","714534",,"CHRYSLER","200","IL","2015","NONE","PASSENGER","PERSONAL","S","SLOW/STOP IN TRAFFIC",,,"2",,,,,,,,,,,"true","true",,,,,,"FRONT-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752346","JC458418","2019-10-03T10:55:00","1","DRIVER",,"714684",,"MAZDA","Mazda 3","CO","2018","NONE","PASSENGER","RIDESHARE SERVICE","W","OTHER","true",,"1",,"LANG'S TOW COMPANY","UNKNOWN",,,,,,,,,"true","true","true",,,,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752341","JC458418","2019-10-03T10:55:00","2","DRIVER",,"714693",,"UNKNOWN","UNKNOWN","IL","2013","NONE","BUS OVER 15 PASS.","SCHOOL BUS","W","STRAIGHT AHEAD",,,"1",,,,"true",,,,,,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752215","JC458328","2019-10-03T10:51:00","1","DRIVER",,"714559",,"UNKNOWN","UNKNOWN","IL",,"NONE","BUS OVER 15 PASS.","CTA","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,,"UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752216","JC458328","2019-10-03T10:51:00","2","DRIVER",,"714567",,"JEEP","CHEROKEE","IL","2014","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,"true",,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752259","JC458324","2019-10-03T10:47:00","1","DRIVER",,"714604",,"HONDA","Pilot","IL","2004","NONE","PASSENGER","PERSONAL","W","TURNING LEFT",,,"1",,,,,"true",,,,,,,,,,,"false",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752260","JC458324","2019-10-03T10:47:00","2","DRIVER","1","714609",,"FORD","Explorer","IL","2013","NONE","PASSENGER","POLICE","E","STRAIGHT AHEAD","true",,"2",,"CITY OF CHICAGO","UNKNOWN",,,,,,,,,,,,,"true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752182","JC458305","2019-10-03T10:45:00","1","DRIVER",,"714526",,"UNKNOWN","UNKNOWN",,,"UNKNOWN","PASSENGER","UNKNOWN/NA","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,"true","ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752183","JC458305","2019-10-03T10:45:00","2","DRIVER",,"714533","true","FREIGHTLINER CORP.","FREIGHTLINER CORP.","IL","2011","NONE","TRUCK - SINGLE UNIT","COMMERCIAL - SINGLE UNIT","W","STRAIGHT AHEAD",,,"1",,,,"true",,,,,,,,,,,,,,"SIDE-RIGHT","8315","0241196",,"65990","SIDE OF TRUCK","1","WHEELING","IL","PALATINE",,,,"N","N",,"N",,"N","N",,,">102","0-96",,,,,"TRACTOR/SEMI-TRAILER","VAN/ENCLOSED BOX","OTHER","false","false",
"752178","JC458291","2019-10-03T10:38:00","1","DRIVER",,"714530",,"CHEVROLET","MALIBU (CHEVELLE)","IL","2010","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,"true","false",,,,,,,,,"false","true",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752179","JC458291","2019-10-03T10:38:00","2","DRIVER",,"714536",,"FORD","EDGE","IL","2011","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,"true","true",,,,,,"true","SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752176","JC458310","2019-10-03T10:35:00","1","DRIVER",,"714531",,"CALDWELL DIV., SMITH INTERNATIONAL, INC.","CALDWELL DIV., SMITH INTERNATIONAL, INC.","IL","2001","NONE","TRUCK - SINGLE UNIT","COMMERCIAL - SINGLE UNIT","N","ENTER FROM DRIVE/ALLEY",,,"1",,,,,,,,,,"true",,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752177","JC458310","2019-10-03T10:35:00","2","DRIVER",,"714541",,"MERCEDES-BENZ","E300","IL","2014","NONE","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,,,"true","true",,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752154","JC458294","2019-10-03T10:32:00","1","DRIVER",,"714511",,"TOYOTA MOTOR COMPANY, LTD.","Sienna (van)","IL","2006","NONE","VAN/MINI-VAN","PERSONAL","NW","STARTING IN TRAFFIC",,,"1",,,,,"true",,,,,,,,,,"true","true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752155","JC458294","2019-10-03T10:32:00","2","DRIVER","2","714548",,"FORD","EXPLORER","IL","2017","NONE","PASSENGER","POLICE","NW","SLOW/STOP IN TRAFFIC",,,"3",,,,,,,,,"true","true","true",,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752187","JC458333","2019-10-03T10:30:00","1","DRIVER",,"714537",,"UNKNOWN","UNKNOWN","IL",,"NONE","TRUCK - SINGLE UNIT","COMMERCIAL - SINGLE UNIT","W","STRAIGHT AHEAD",,,"1",,,,"true",,,,,,,,,,,,"false",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752188","JC458333","2019-10-03T10:30:00","2","PARKED",,"714542",,"TOYOTA MOTOR COMPANY, LTD.","Sienna (van)","IL","2015","UNKNOWN","VAN/MINI-VAN","UNKNOWN/NA","W","PARKED",,,"0",,,,,,,,,,,,,,,"true",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752159","JC458283","2019-10-03T10:30:00","1","DRIVER",,"714506",,"KENWORTH MOTOR TRUCK CO.","KENWORTH MOTOR TRUCK CO.","WI","1977","NONE","TRACTOR W/ SEMI-TRAILER","COMMERCIAL - MULTI-UNIT","NW","TURNING RIGHT",,,"1",,,,"true",,,,,,,,,,,,,,"REAR-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752160","JC458283","2019-10-03T10:30:00","2","DRIVER",,"714515",,"CHEVROLET","CRUZE","IL","2014","NONE","PASSENGER","PERSONAL","NW","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,,,,,,"true","true","true",,"UNDER CARRIAGE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752201","JC458338","2019-10-03T10:08:00","1","DRIVER",,"714549",,"JEEP","CHEROKEE","IL","2019","UNKNOWN","PASSENGER","PERSONAL","E","TURNING LEFT","true",,"1",,"WEST LOOP AUTO","PRIVATE",,"true","true",,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752202","JC458338","2019-10-03T10:08:00","2","DRIVER","1","714556",,"HONDA","CIVIC","IL","2012","UNKNOWN","PASSENGER","PERSONAL","N","STRAIGHT AHEAD","true",,"2",,"PRIVATE","PRIVATE",,,,,,,,,,,,,,,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757991","JC469068","2019-10-03T10:00:00","1","DRIVER",,"720013",,"TOYOTA MOTOR COMPANY, LTD.","Sienna (van)","IL","2005","NONE","PASSENGER","UNKNOWN/NA","S","OTHER",,,"1",,,,,,,,,,,,,,,"true",,,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752219","JC458397","2019-10-03T10:00:00","1","DRIVER",,"714570",,"UNKNOWN","UNKNOWN",,,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","UNKNOWN","UNKNOWN/NA",,,"1",,,,,"false",,,,,,,,,,,,"true","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752220","JC458397","2019-10-03T10:00:00","2","PARKED",,"714561",,"NISSAN","NISSAN ALTIMA","IL","2014","NONE","PASSENGER","PERSONAL","S","PARKED","true",,"0",,"unknown","unknown",,"true",,,,,,,,,"true","true","true",,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752226","JC458376","2019-10-03T10:00:00","1","DRIVER",,"714568","true","UNKNOWN","UNKNOWN","IL","2000","UNKNOWN","SINGLE UNIT TRUCK WITH TRAILER","UNKNOWN/NA","UNKNOWN","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,,"true","UNKNOWN","8316",,,,,,"UNK",,"UNK",,,,"U","U",,"U",,"U","U","UNK",,,,,,,,"TRACTOR/SEMI-TRAILER","VAN/ENCLOSED BOX","UNKNOWN",,,
"752227","JC458376","2019-10-03T10:00:00","2","PARKED",,"714574",,"TOYOTA MOTOR COMPANY, LTD.","Highlander(beginning vehicle year 2001)","IL","2014","NONE","SPORT UTILITY VEHICLE (SUV)","NOT IN USE","S","PARKED",,,"0",,,,,,,,,,,,,"true","true","true",,,"UNDER CARRIAGE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752152","JC458234","2019-10-03T09:59:00","1","DRIVER",,"714505",,"JEEP","CHEROKEE","IL","2018","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","W","TURNING RIGHT",,,"1",,,,,,,,,"true",,,,,,,,,"REAR-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752153","JC458234","2019-10-03T09:59:00","2","DRIVER","2","714521","false","NEW FLYER","NEW FLYER","IL","2015","NONE","BUS UP TO 15 PASS.","CTA","S","STARTING IN TRAFFIC",,,"3",,,,"false","true",,,,,,,,,,,,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752130","JC458239","2019-10-03T09:55:00","1","DRIVER",,"714484",,"NISSAN","SENTRA (DATSUN AND NISSAN HAVE MERGED)","IL","2016","NONE","PASSENGER","PERSONAL","W","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,"true",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752131","JC458239","2019-10-03T09:55:00","2","DRIVER",,"714490",,"HYUNDAI","ELANTRA","IL","2016","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD","true",,"1",,"private","unk",,"true","true",,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752158","JC458280","2019-10-03T09:45:00","1","DRIVER",,"714498",,"UNKNOWN","UNKNOWN",,,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","W","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,,"true","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752161","JC458280","2019-10-03T09:45:00","2","DRIVER",,"714508",,"TOYOTA MOTOR COMPANY, LTD.","CAMRY","IL","2010","NONE","PASSENGER","UNKNOWN/NA","W","STRAIGHT AHEAD",,,"1",,,,,,,"true",,,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752141","JC458276","2019-10-03T09:45:00","1","DRIVER",,"714493",,"FORD","Focus","IL","2017","NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,"true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752142","JC458276","2019-10-03T09:45:00","2","DRIVER",,"714500",,"FORD","EXPLORER","IL","2017","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","N","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,,"true",,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752170","JC458263","2019-10-03T09:40:00","1","DRIVER",,"714516",,"UNKNOWN","UNKNOWN","XX",,"UNKNOWN","TRUCK - SINGLE UNIT","UNKNOWN/NA","S","TURNING RIGHT",,,"1",,,,,,,,"true","true",,,,,,,,,"REAR-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752171","JC458263","2019-10-03T09:40:00","2","DRIVER",,"714527",,"NEW FLYER","NEW FLYER","IL","2007","NONE","BUS OVER 15 PASS.","CTA","S","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,,,"true",,,,,,,"FRONT-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752123","JC458244","2019-10-03T09:34:00","1","DRIVER",,"714479",,"UNKNOWN","UNKNOWN",,,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","UNKNOWN","UNKNOWN/NA",,,"1",,,,,"true",,,,,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752124","JC458244","2019-10-03T09:34:00","2","DRIVER",,"714492","true","AMTRAN CORP, GENSIS BUSES","AMTRAN CORP, GENSIS BUSES","IL",,"NONE","BUS OVER 15 PASS.","OTHER","W","STRAIGHT AHEAD",,,"1",,,,"false",,,,,,,,,,,"true",,,"UNDER CARRIAGE","8314",,,,"DRIVER","2","PACE","IL","MARKHAM",,,,"U","N",,"N",,"N","N",,,,,,,,,"BUS","BUS","OTHER","false","false",
"752115","JC458232","2019-10-03T09:30:00","1","DRIVER",,"714464",,"UNKNOWN","UNKNOWN",,,"NONE","PASSENGER","TAXI/FOR HIRE","W","CHANGING LANES",,,"1",,,,,"true","true",,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752116","JC458232","2019-10-03T09:30:00","2","DRIVER",,"714467",,"TOYOTA MOTOR COMPANY, LTD.","CAMRY","IL","2016","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,"true",,,,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752381","JC458706","2019-10-03T09:25:00","1","DRIVER",,"714720",,"UNKNOWN","UNKNOWN","IL",,"UNKNOWN","PICKUP","CONSTRUCTION/MAINTENANCE","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,"true",,,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752382","JC458706","2019-10-03T09:25:00","2","DRIVER",,"714733",,"KIA MOTORS CORP","Sedona","IL","2006","NONE","VAN/MINI-VAN","OTHER","S","STRAIGHT AHEAD",,,"1",,,,,,,,,"true",,,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752125","JC458215","2019-10-03T09:20:00","1","DRIVER",,"714501",,"FORD","EDGE","IL","2009","UNKNOWN","PASSENGER","PERSONAL","N","BACKING",,,"1",,,,,,,,,,"true","true",,,,,,,"FRONT-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752126","JC458215","2019-10-03T09:20:00","2","DRIVER",,"714496",,"CHEVROLET","MALIBU (CHEVELLE)","IL","2018","UNKNOWN","PASSENGER","PERSONAL","NW","TURNING LEFT",,,"1",,,,,,,,,,"true","true","true",,,,,,"FRONT-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752168","JC458258","2019-10-03T09:15:00","1","DRIVER",,"714514",,"JEEP","UNKNOWN","IL","1994","UNKNOWN","PASSENGER","UNKNOWN/NA","W","ENTER FROM DRIVE/ALLEY",,,"1",,,,,"true","true",,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752169","JC458258","2019-10-03T09:15:00","2","BICYCLE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752083","JC458193","2019-10-03T09:15:00","1","DRIVER",,"714433",,"HONDA","UNKNOWN","IL","2001","UNKNOWN","VAN/MINI-VAN","UNKNOWN/NA","S","STRAIGHT AHEAD",,,"1",,,,,"true",,,,,,,,,,"true","true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752084","JC458193","2019-10-03T09:15:00","2","DRIVER","1","714443",,"DODGE","DURANGO","IL","2003","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"2",,,,,,,,,"true","true","true","false","false",,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752098","JC458189","2019-10-03T09:07:00","1","DRIVER",,"714452",,"TOYOTA MOTOR COMPANY, LTD.","Matrix (sport wagon)","IL","2006","UNKNOWN","PASSENGER","PERSONAL","W","PASSING/OVERTAKING",,,"1",,,,,"true",,,,,,,,,,,,,"FRONT-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752099","JC458189","2019-10-03T09:07:00","2","DRIVER",,"714475",,"NEW FLYER","NEW FLYER","IL","2005","NONE","BUS OVER 15 PASS.","CTA","W","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,,,"true",,,,,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752196","JC458369","2019-10-03T09:00:00","1","DRIVER",,"714544",,"CHEVROLET","UNKNOWN","IL","2017","NONE","PASSENGER","UNKNOWN/NA","SW","ENTER FROM DRIVE/ALLEY",,,"1",,,,,,,,,,,,,"false","true","true",,,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752197","JC458369","2019-10-03T09:00:00","2","DRIVER",,"714546",,"JEEP","Grand Cherokee (for vehicle years 1989 to present)","IL","2016","NONE","SPORT UTILITY VEHICLE (SUV)","UNKNOWN/NA","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,"true","true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752128","JC458255","2019-10-03T09:00:00","1","DRIVER",,"714509",,"FORD","FORD-TRUCK,VAN,SUV, ETC","IL","2002","UNKNOWN","VAN/MINI-VAN","UNKNOWN/NA","W","STRAIGHT AHEAD",,,"1",,,,,"true",,,,,,,,,,"true","true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752129","JC458255","2019-10-03T09:00:00","2","DRIVER",,"714487",,"ACURA","ACURA","IL","2000","UNKNOWN","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,,"true","true","true",,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752145","JC458165","2019-10-03T09:00:00","1","DRIVER","1","714497",,"FREIGHTLINER CORP.","FREIGHTLINER CORP.","IL","2007","NONE","BUS OVER 15 PASS.","SCHOOL BUS","E","STRAIGHT AHEAD",,,"2",,,,,,,,,,,,,,,,"true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752146","JC458165","2019-10-03T09:00:00","2","DRIVER",,"714513",,"PONTIAC","GRAND PRIX","TX","2007","NONE","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,,,,,,"true",,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752147","JC458165","2019-10-03T09:00:00","3","DRIVER","1","714522",,"SATURN","Vue","IL","2008","NONE","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"2",,,,,,,,,,"true",,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752085","JC458153","2019-10-03T09:00:00","1","DRIVER",,"714435",,"NISSAN","UNKNOWN","IL",,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","N","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,"true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752092","JC458153","2019-10-03T09:00:00","2","PEDESTRIAN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752136","JC458173","2019-10-03T08:56:00","1","DRIVER",,"714483",,"HONDA","ACCORD","IL","2000","UNKNOWN","PASSENGER","PERSONAL","N","STRAIGHT AHEAD","false",,"1",,,,,"true","true",,"true","true",,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752137","JC458173","2019-10-03T08:56:00","2","DRIVER",,"714491",,"DODGE","CHARGER","IL","2013","UNKNOWN","PASSENGER","PERSONAL","W","STRAIGHT AHEAD","true",,"1",,,,,"true",,,,,,"true","true",,"true","true","true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752114","JC458200","2019-10-03T08:55:00","1","DRIVER",,"714472",,"INFINITI","Q45","IL","2015","NONE","PASSENGER","PERSONAL","N","OTHER",,,"1",,,,,,,,,,"true",,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752510","JC458900","2019-10-03T08:50:00","1","DRIVER",,"714831",,"FORD","FORD","IL","2012","UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","N","U-TURN",,,"1",,,,"true",,,,,,,,,,,,,,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752511","JC458900","2019-10-03T08:50:00","2","BICYCLE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752257","JC458206","2019-10-03T08:50:00","1","DRIVER",,"714602",,"PONTIAC","UNKNOWN","IL","2008","UNKNOWN","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,,"UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752258","JC458206","2019-10-03T08:50:00","2","DRIVER",,"714607",,"TOYOTA MOTOR COMPANY, LTD.","UNKNOWN","IL","2007","UNKNOWN","PASSENGER","PERSONAL","N","STRAIGHT AHEAD","true",,"1",,"UNKNOWN","UNKNOWN",,"true","true",,,,,,,,"true","true","true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752221","JC458169","2019-10-03T08:45:00","1","DRIVER","1","715091",,"MERCURY","Mountaineer (sport utility)","IL","2006","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","N","BACKING","false",,"2",,,,,,,,,,"true",,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752222","JC458169","2019-10-03T08:45:00","2","DRIVER","1","715089",,"KIA MOTORS CORP","SOUL","IL","2011","UNKNOWN","PASSENGER","PERSONAL","W","STRAIGHT AHEAD","true",,"2",,"PRIVATE TOW",,,,,,"true","true",,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752139","JC458103","2019-10-03T08:45:00","1","DRIVER",,"714494",,"CHRYSLER","TOWN & COUNTRY","IL",,"UNKNOWN","VAN/MINI-VAN","PERSONAL","N","CHANGING LANES",,,"1",,,,,"true","true","true",,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752140","JC458103","2019-10-03T08:45:00","2","DRIVER",,"714502","false","NEW FLYER","NEW FLYER","IL","2009","UNKNOWN","BUS OVER 15 PASS.","CTA","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,"true",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752093","JC458188","2019-10-03T08:40:00","1","DRIVER",,"714442",,"LINCOLN-CONTINENTAL","UNKNOWN","IL","2015","UNKNOWN","PASSENGER","PERSONAL","N","TURNING LEFT",,,"1",,,,,,,,,"true",,,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752094","JC458188","2019-10-03T08:40:00","2","DRIVER",,"714453",,"CHEVROLET","CRUZE","IL","2015","UNKNOWN","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,"true",,,,,,,,,,"true","true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
